V1,ID,Title,Year,Age,IMDb,Rotten_Tomatoes,Netflix,Hulu,Prime Video,Disney+,Type,IMDb_catalog_2021,tconst,IMDb_current,IMDb_ratecount_current,imdb_title_type,Match_Confidence_Current,rating_change
4843,5162,Tanks aren't afraid of mud,2009,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4844,5163,Cosmic Journeys,2009,"","",10/100,0,0,1,0,1,,tt3585578,8.2,70,tvSeries,Exact (title + year),
4845,5164,Ghost Stories Of Scotland,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4846,5165,Pinkfong! Christmas Carols,2016,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4847,5166,Can We Cure,2018,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4848,5167,Socially Awkward,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4849,5168,L.A. Cops,1998,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4850,5169,Smoke & Steam,1990,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4851,5170,"Cars, Cars",2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4852,5171,Grace for Beginners,2014,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4853,5172,Raised Hunting,2015,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4854,5173,K2: The Italian Mountain,2012,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4855,5174,ANGRY ALIENS,2016,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4856,5175,The Crack!,2011,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4857,5176,Pet Medics: New Zealand,2016,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4858,5177,How2: How to do Amazing Things! (with Annoying Orange & Pear!),2016,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4859,5178,My Animal Friends,2018,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4860,5179,Citizens of the World,2010,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4861,5180,Roomies & Friends,2013,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4862,5181,Lego Set Builds Star Wars - Artifex,2016,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4863,5182,Equipo Constructor en Auto City,2016,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4864,5183,Premier Guitar Rig Rundown,2016,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4865,5184,The Most Ridiculous Things From The Walking Dead,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4866,5185,An Egg's Guide to Minecraft,2012,"","",10/100,0,0,1,0,1,,tt11597332,8.7,61,tvSeries,Exact (title + year),
4867,5186,The Flavors of Italy,2013,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4868,5187,Lego Set Builds Minecraft - Artifex,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4869,5188,The Best Markets On Earth,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4870,5189,Quark Science,2018,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4871,5190,Bobby Ashley's Repercussions,2014,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4872,5191,Life Beyond Earth,2018,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4873,5192,Moving Machines For Kids,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4874,5193,Best Arrangement,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4875,5194,Baking with Toddlers,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4876,5195,Halloween of Car City,2018,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4877,5196,Pinkfong! Healthy Habit Songs,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4878,5197,Pinkfong! Princess Songs,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4879,5198,Switzerland's Amazing Train Rides,2014,"","",10/100,0,0,1,0,1,,tt12569614,7.6,10,tvSeries,Exact (title + year),
4880,5199,All About My Siblings,2014,"","",10/100,0,0,1,0,1,,tt6280224,8.2,12,tvSeries,Exact (title + year),
4881,5200,Tatiana's Night,2015,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4882,5201,Barn Find Hunter,2016,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4883,5202,Holy Wars,2004,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4884,5203,Learning Shapes and Colours in Creative Lesson - Education Video for Children,2018,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4885,5204,World Changers Television,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4886,5205,Love Tribulations,2009,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4887,5206,Gourmet Makes,2018,"","",10/100,0,0,1,0,1,,tt10162630,9.2,56,tvSeries,"Fuzzy (title exact, year +-1)",
4888,5207,Analyse,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4889,5208,Road Kings,2016,"","",10/100,0,0,1,0,1,,tt8719416,8.5,7,tvSeries,"Fuzzy (title exact, year +-1)",
4890,5209,Pinkfing! Time Songs,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4891,5210,OMG!,2016,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4892,5211,Car Patrol: The Adventures of Matt the Police Car and Frank the Firetruck,2016,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4893,5212,Uchimura Summers,2016,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4894,5213,Finley's Factory - Super Simple,2016,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4895,5214,Royal Watch,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4896,5215,The Bacca Chronicles,2015,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4897,5216,Warriors of the Night,1998,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4898,5217,Bogus Beauty,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4899,5218,ReCore Video Gameplay,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4900,5219,The History Of Ford Trucks,2016,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4901,5220,Car Collectors,2013,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4902,5221,Bana: Heart of Darkness,2017,"","",10/100,0,0,1,0,1,,tt6482812,7.6,16,tvSeries,Exact (title + year),
4903,5222,Grandma's Cats (Are Trying To Kill Her!),2015,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4904,5223,Minecraft - Survival Madness Adventures,2016,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4905,5224,Empires Of Stone,2010,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4906,5225,Beyond Invention,2004,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4907,5226,Railway Roundup,2010,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4908,5227,Review: Disney Toy Review,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4909,5228,Delinquent Hamsters,2013,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4910,5229,"Review: Cool Collectibles Dolls, Toys and Vinyl Figures Reviews",2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4911,5230,Planet Wild,2007,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4912,5231,Genius of Nature,2012,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4913,5232,Julie Nolke,2015,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4914,5233,Speaker Meeting,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4915,5234,Saints & Sinners: The History of the Popes,2013,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4916,5235,The Lazy Chef,2011,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4917,5236,Livin' 'Neath The Law with Jack McBrayer,2007,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4918,5237,Fishstick & Honeybear,2014,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4919,5238,BigDo2 - Random Hair,2016,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4920,5239,Car Patrol of Car City,2017,"","",10/100,0,0,1,0,1,,tt7821972,6.3,43,tvSeries,"Fuzzy (title exact, year +-1)",
4921,5240,Inside Series,2011,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4922,5241,Eori,2016,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4923,5242,Desperate Widows,2016,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4924,5243,Uncaged: The Animated Series,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4925,5244,Innovations of War,2014,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4926,5245,Jimmy Blue Shorts,2014,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4927,5246,Love In Han Yuan,2018,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4928,5247,Review: Shopkins Shoppies Doll Reviews,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4929,5248,Review: Blind Bags and Surprise Toy Reviews,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4930,5249,Pinkfong! Baby Shark & Halloween Songs,2018,"","",10/100,0,0,1,0,1,,tt13566208,5.7,16,tvSeries,Exact (title + year),
4931,5250,Astrid Strudelman The Unicorn Whisperer,2014,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4932,5251,History's Biggest Secrets,2013,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4933,5252,My Prom Makeover,2014,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4934,5253,Image Essence,2013,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4935,5254,How To Self-Publish,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4936,5255,Bryanboy Goes to College,2014,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4937,5256,The Coeds,2015,"","",10/100,0,0,1,0,1,,tt5023626,8.2,22,tvSeries,Exact (title + year),
4938,5257,Awesome Hot Rods,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4939,5258,Troy el Tren en Auto City,2016,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4940,5259,Kickstart or Die,2013,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4941,5260,Chasing November,2016,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4942,5261,Quick Bites,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4943,5262,Happy Bear Kid Andrea,2016,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4944,5263,Totally Real Movies Coming Soon,2010,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4945,5264,Air Wars,2000,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4946,5265,Operation Shadow,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4947,5266,The Special Needs Hotel,2015,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4948,5267,World War I,2014,"","",10/100,0,0,1,0,1,,tt3669304,7.5,74,tvSeries,Exact (title + year),
4949,5268,Clip: Lego Set Builds Minifgures - Artifex,2016,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4950,5269,High Blood Pressure,2016,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4951,5270,Supernova,2005,"","",10/100,0,1,1,0,1,,tt0452569,7.4,261,tvSeries,Exact (title + year),
4952,5271,Mu Guiying Takes Command,2012,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4953,5272,Nordic Road Trip 2018,2018,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4954,5273,LEGO Dimensions Gameplay,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4955,5274,Learning with Vehicles,2015,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4956,5275,Celebrity Snackdown,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4957,5276,Eat Yourself Sexy,2009,"","",10/100,0,0,1,0,1,,tt1763482,5.5,20,tvSeries,Exact (title + year),
4958,5277,Second War Diary - The War Day by Day,2014,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4959,5278,Warning Men Thinking,2015,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4960,5279,Space Adventure Legend Quest,2013,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4961,5280,This Is My City,2013,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4962,5281,Eyewitness Weather Disasters,2012,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4963,5282,Health Issues: Alzheimer's,2010,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4964,5283,Kids Try,2016,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4965,5284,The Hunting Public,2017,"","",10/100,0,0,1,0,1,,tt12987412,8,15,tvSeries,Exact (title + year),
4966,5285,Dream Town,2015,"","",10/100,0,0,1,0,1,,tt3163276,8,11,movie,"Fuzzy (title exact, year +-1) [non-TV type]",
4967,5286,From the Test Kitchen,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4968,5287,Killing The Fat Man,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4969,5288,Game Bang,2013,"","",10/100,0,0,1,0,1,,tt2660690,7.2,177,tvSeries,"Fuzzy (title exact, year +-1)",
4970,5289,Invisivle TOKYO,2016,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4971,5290,PINKFONG!,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4972,5291,Pinkfong! Body Songs,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4973,5292,Dr. Qin,2018,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4974,5293,Sirenetta & the Second Star,2017,"","",10/100,0,0,1,0,1,,tt7338878,4.8,16,tvMiniSeries,Exact (title + year),
4975,5294,Dibo the Gift Dragon,2012,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4976,5295,Everyday Elevated With Sharone Hakman,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4977,5296,Wide World of Kids,2013,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4978,5297,Tom the Tow Truck,2016,"","",10/100,0,0,1,0,1,,tt5911560,7.4,53,tvSeries,Exact (title + year),
4979,5298,Yoga Class for Beginners with Irini Res,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4980,5299,Trains,2016,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4981,5300,Finding the Future,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4982,5301,Puppy Prep,2018,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4983,5302,Video Wallpaper,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4984,5303,Five Minute Fairy Tales,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4985,5304,Gamer Next Door,2015,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4986,5305,Crazy TV Pranks. Funny Surprises,2013,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4987,5306,Haus of Schreck,2018,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4988,5307,The Kingdom and End Times,2016,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4989,5308,Dombey and Son,1983,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4990,5309,Drunken Movie Geeks,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4991,5310,The GCN Show,2016,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4992,5311,Gloriavale,2014,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4993,5312,The Laura Show,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4994,5313,Fonko: Contemporary Africa Through Its Urban Music,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4995,5314,Cream,2017,"","",10/100,0,0,1,0,1,,tt6601152,6.1,39,short,Exact (title + year) [non-TV type],
4996,5315,Tanks!,2005,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4997,5316,Missy Mila Twisted Tales,2015,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4998,5317,The Big Flip,2009,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
4999,5318,Reelin' in the Keys,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5000,5319,Pinkfong! Baby Shark Special,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5001,5320,Model Diaries,2017,"","",10/100,0,0,1,0,1,,tt7634698,7.6,15,tvSeries,Exact (title + year),
5002,5321,Dyches Fam 2016,2016,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5003,5322,Open Space,2011,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5004,5323,Strange Curiosity,2016,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5005,5324,Deep Rest: Guided Meditations with Christine Wushke,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5006,5325,Tales of Morrissa,2017,"","",10/100,0,0,1,0,1,,tt6862736,6,23,tvSeries,Exact (title + year),
5007,5326,The Golden Age of Toy Trains,2012,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5008,5327,Meditations on Love,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5009,5328,The Rise of Mankind,2018,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5010,5329,Little Big Awesome,2016,"","",10/100,0,0,1,0,1,,tt5615874,7.1,146,tvSeries,Exact (title + year),
5011,5330,Men with Sword 2,2016,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5012,5331,Best of Ellen's Scares,2012,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5013,5332,Drawing PS4 Spider-Man,2018,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5014,5333,Tales of The Wild West,2017,"","",10/100,0,0,1,0,1,,tt9218334,6.7,21,tvSeries,Exact (title + year),
5015,5334,Jump Start Your Photography,2011,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5016,5335,Laver Cup 2018,2018,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5017,5336,My Sister-in-Law,2015,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5018,5337,Take On The World Conference 2017,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5019,5338,Dropping the Soap,2017,"","",10/100,0,0,1,0,1,,tt3752910,5.8,208,tvSeries,Exact (title + year),
5020,5339,Onyx Kids,2016,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5021,5340,Chickenwatch,2018,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5022,5341,Minecraft Survival with Brick Show Brian!,2016,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5023,5342,Jelly Jam,2011,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5024,5343,Tanlines,2011,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5025,5344,Looi,2014,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5026,5345,Reading Egg's The Eggsperts,2014,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5027,5346,Lots & Lots of Fire Trucks,2010,"","",10/100,0,0,1,0,1,,tt7821922,9.1,13,tvSeries,Exact (title + year),
5028,5347,Hop Up TV,2016,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5029,5348,The GiggleBellies - Monster Truck Learning,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5030,5349,The Contract Terms,2011,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5031,5350,Designing Ireland,2015,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5032,5351,Red Dust,2013,"","",10/100,0,0,1,0,1,,tt10326954,7,11,tvSeries,Exact (title + year),
5033,5352,Great Indian Wars,2009,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5034,5353,Can I Catch It,2018,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5035,5354,Blue City,2015,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5036,5355,Kintoons,2018,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5037,5356,Wedding Season,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5038,5357,The Fall and Rise of Britain's Railways,2008,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5039,5358,Flood,2008,"","",10/100,0,0,1,0,1,,tt2498272,5.5,7,movie,Exact (title + year) [non-TV type],
5040,5359,Our American Family,2012,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5041,5360,Back to Back Chef,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5042,5361,True War Stories,2015,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5043,5362,Top 30 Wonderful Rhymes,2013,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5044,5363,Inside Hitler's Killing Machine,2016,"","",10/100,0,0,1,0,1,,tt13780968,7.2,65,tvMiniSeries,Exact (title + year),
5045,5364,Dowry,2015,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5046,5365,Tales To Get Scared To,2016,"","",10/100,0,0,1,0,1,,tt12844648,5,14,tvSeries,Exact (title + year),
5047,5366,Review: Mega Construx Dinotrux Reviews,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5048,5367,What's Up In Space: The Solar System For Kids Series,2010,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5049,5368,Nursery Rhymes Time,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5050,5369,Home to Flip,2009,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5051,5370,Nature Adventures with Terri and Todd,2018,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5052,5371,Breakfast with Bevan,2013,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5053,5372,"Gas, Grub, and Ghosts",2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5054,5373,Extreme Constructions,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5055,5374,Nature's Treasure Islands,2014,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5056,5375,Lego Set Builds Chima - Artifex,2017,"","",10/100,0,0,1,0,1,,,,,,Unmatched,
5057,5376,Loki,2021,16+,8.5/10,95/100,0,0,0,1,1,8.5,tt9140554,8.2,479006,tvSeries,Exact (title + year),-0.300000000000001
5058,5377,The Mandalorian,2019,16+,8.8/10,94/100,0,0,0,1,1,8.8,tt8111088,8.6,662231,tvSeries,Exact (title + year),-0.200000000000001
5059,5379,WandaVision,2021,16+,8.0/10,89/100,0,0,0,1,1,8,tt9140560,7.9,420466,tvMiniSeries,Exact (title + year),-0.0999999999999996
5060,5381,The Falcon and the Winter Soldier,2021,16+,7.4/10,86/100,0,0,0,1,1,7.4,tt9208876,7.1,283596,tvMiniSeries,Exact (title + year),-0.300000000000001
5061,5382,Star Wars: The Clone Wars,2008,7+,8.3/10,85/100,0,0,0,1,1,8.3,tt0458290,8.5,147095,tvSeries,Exact (title + year),0.199999999999999
5062,5383,Once Upon a Time,2011,7+,7.7/10,83/100,0,0,0,1,1,7.7,tt1843230,7.6,248835,tvSeries,Exact (title + year),-0.100000000000001
5063,5384,Marvel's Agent Carter,2015,7+,7.9/10,82/100,0,0,0,1,1,7.9,tt3475734,7.8,95650,tvSeries,"Fuzzy (prefix stripped, exact year)",-0.100000000000001
5064,5385,The Bad Batch,2021,7+,8.2/10,82/100,1,0,0,1,1,8.2,,,,,Unmatched,
5065,5387,Star Wars Rebels,2014,7+,8.0/10,79/100,0,0,0,1,1,8,tt2930604,8.1,70871,tvSeries,Exact (title + original-language year),0.0999999999999996
5066,5388,The Owl House,2020,7+,8.1/10,78/100,0,0,0,1,1,8.1,tt8050756,8.6,26286,tvSeries,Exact (title + year),0.5
5067,5390,The Muppet Show,1976,all,8.4/10,78/100,0,0,0,1,1,8.4,tt0074028,8.4,27940,tvSeries,Exact (title + year),0
5068,5391,The Mysterious Benedict Society,2021,7+,7.7/10,76/100,0,0,0,1,1,7.7,tt11875316,7.6,6396,tvSeries,Exact (title + year),-0.100000000000001
5069,5393,Monsters at Work,2021,all,7.2/10,75/100,0,0,0,1,1,7.2,tt8610082,7,11016,tvSeries,Exact (title + year),-0.2
5070,5394,One Strange Rock,2018,all,8.8/10,74/100,0,0,0,1,1,8.8,tt7651892,8.7,8668,tvMiniSeries,Exact (title + year),-0.100000000000001
5071,5395,High School Musical: The Musical: The Series,2019,7+,7.3/10,73/100,0,0,0,1,1,7.3,tt8510382,7.1,9804,tvSeries,Exact (title + year),-0.2
5072,5396,Dinosaurs,1991,7+,7.4/10,73/100,0,0,0,1,1,7.4,tt0101081,7.5,24125,tvSeries,Exact (title + year),0.0999999999999996
5073,5397,Boy Meets World,1993,all,8.0/10,72/100,0,0,0,1,1,8,tt0105958,8.1,50208,tvSeries,Exact (title + year),0.0999999999999996
5074,5398,Big Shot,2021,7+,7.5/10,71/100,0,0,0,1,1,7.5,tt11238096,7.4,6056,tvSeries,Exact (title + year),-0.0999999999999996
5075,5399,Disney Gallery / Star Wars: The Mandalorian,2020,7+,8.4/10,71/100,0,0,0,1,1,8.4,,,,,Unmatched,
5076,5400,Phineas and Ferb,2007,all,8.0/10,71/100,0,0,0,1,1,8,tt0852863,8.1,68794,tvSeries,Exact (title + year),0.0999999999999996
5077,5401,Bluey,2018,all,9.6/10,71/100,0,0,0,1,1,9.6,tt7678620,9.3,48648,tvSeries,Exact (title + year),-0.299999999999999
5078,5402,Spider-Man,1994,all,8.4/10,70/100,0,0,0,1,1,8.4,tt0112175,8.4,39689,tvSeries,Exact (title + original-language year),0
5079,5403,The Imagineering Story,2019,7+,9.0/10,69/100,0,0,0,1,1,9,tt9331982,8.9,3719,tvMiniSeries,Exact (title + year),-0.0999999999999996
5080,5404,DuckTales,1987,7+,8.1/10,69/100,0,0,0,1,1,8.1,tt0092345,8,38012,tvSeries,Exact (title + year),-0.0999999999999996
5081,5406,Wizards of Waverly Place,2007,all,6.9/10,68/100,0,0,0,1,1,6.9,tt0799922,7,42636,tvSeries,Exact (title + year),0.0999999999999996
5082,5407,Star Wars: Clone Wars,2003,7+,7.8/10,68/100,0,0,0,1,1,7.8,tt0361243,7.9,32915,tvSeries,Exact (title + year),0.100000000000001
5083,5408,Wolverine and the X-Men,2009,7+,8.0/10,68/100,0,0,0,1,1,8,tt0772145,8,13032,tvSeries,"Fuzzy (title exact, year +-1)",0
5084,5410,Marvel Studios: Assembled,2021,7+,8.1/10,66/100,0,0,0,1,1,8.1,tt14094206,7.8,3319,tvSeries,Exact (title + year),-0.3
5085,5411,Kim Possible,2002,all,7.2/10,66/100,0,0,0,1,1,7.2,tt0278866,7.3,36454,tvSeries,Exact (title + year),0.0999999999999996
5086,5412,Once Upon a Time in Wonderland,2013,7+,7.0/10,66/100,0,0,0,1,1,7,tt2802008,6.9,13629,tvSeries,Exact (title + year),-0.0999999999999996
5087,5414,Marvel Studios: Legends,2021,16+,6.5/10,66/100,0,0,0,1,1,6.5,tt13650480,6.5,5612,tvSeries,Exact (title + year),0
5088,5415,Girl Meets World,2014,all,7.1/10,65/100,0,0,0,1,1,7.1,tt2543796,7,18140,tvSeries,Exact (title + year),-0.0999999999999996
5089,5416,The Avengers: Earth's Mightiest Heroes,2010,7+,8.3/10,65/100,0,0,0,1,1,8.3,tt1626038,8.3,18258,tvSeries,Exact (title + year),0
5090,5417,The World According to Jeff Goldblum,2019,7+,7.8/10,65/100,0,0,0,1,1,7.8,tt10196390,7.6,3153,tvSeries,Exact (title + year),-0.2
5091,5418,Marvel's Ultimate Spider-Man,2012,7+,7.2/10,65/100,0,0,0,1,1,7.2,tt1722512,7.2,16865,tvSeries,"Fuzzy (prefix stripped, exact year)",0
