title,year,age,imdb_rating_catalog_2021,rotten_tomatoes,hulu,prime_video,disney_plus,n_platforms,exclusive,imdb_ratecount_2021,hours_viewed_2023,views_2023,available_globally_ever,available_globally_always,release_date_earliest,n_seasons_aggregated,tconst,imdb_title_type,rotten_tomatoes_numeric,log_hours_viewed_2023,log_imdb_ratecount_2021
Back to 1989,2016,Unknown,8.4,46/100,0,0,0,1,TRUE,83,500000,,TRUE,TRUE,,1,tt6273088,tvSeries,46,13.1223653774023,4.43081679884331
Seven Seconds,2018,18+,7.7,71/100,0,0,0,1,TRUE,13850,46400000,1900000,TRUE,TRUE,2018-02-23,2,tt6297682,tvMiniSeries,71,17.6528100387482,9.5361127111751
My Secret Romance,2017,16+,7.1,55/100,0,0,0,1,TRUE,2239,8900000,,TRUE,TRUE,,1,tt6300100,tvSeries,55,16.0015619470619,7.71423114484909
Samurai Gourmet,2017,Unknown,8.1,53/100,0,0,0,1,TRUE,1858,900000,100000,TRUE,TRUE,2017-03-16,2,tt6304676,tvMiniSeries,53,13.7101511534169,7.52779398772144
Atypical,2017,16+,8.3,88/100,0,0,0,1,TRUE,64352,66500000,5400000,TRUE,TRUE,2017-08-11,8,tt6315640,tvSeries,88,18.0127125206637,11.0721388319842
Abstract: The Art of Design,2017,16+,8.4,73/100,0,0,0,1,TRUE,4962,2400000,200000,TRUE,TRUE,2017-02-10,4,tt6333098,tvSeries,73,14.6909797119848,8.50976567558744
Hot Girls Wanted: Turned On,2017,18+,6.6,62/100,0,0,0,1,TRUE,2024,1600000,100000,TRUE,TRUE,2017-04-21,2,tt6333104,tvMiniSeries,62,14.2855148122098,7.61332497954064
Little Witch Academia,2017,7+,7.9,60/100,0,0,0,1,TRUE,2536,10200000,1000000,TRUE,FALSE,2017-01-08,4,tt6352180,tvSeries,60,16.1378983762937,7.83873755959928
The Disastrous Life of Saiki K.,2016,16+,8.3,65/100,0,0,0,1,TRUE,4444,51600000,3400000,TRUE,TRUE,,6,tt6354518,tvSeries,65,17.7590322498316,8.399535147948
Tunnel,2017,16+,8.3,56/100,0,0,0,1,TRUE,2080,2900000,100000,TRUE,TRUE,,2,tt6356086,tvSeries,56,14.8802216397842,7.64060382639363
Inborn Pair,2011,Unknown,6.9,38/100,0,0,0,1,TRUE,76,1800000,,TRUE,TRUE,,1,tt6357282,tvSeries,38,14.4032977784218,4.34380542185368
Hilda,2018,7+,8.6,74/100,0,0,0,1,TRUE,7738,33900000,4600000,TRUE,TRUE,2018-09-21,5,tt6385540,tvSeries,74,17.3389256018492,8.95402775927046
Bad Blood,2017,18+,7.5,68/100,0,0,0,1,TRUE,7937,100000,,FALSE,FALSE,,1,tt6423364,tvSeries,68,11.5129354649202,8.97941663334301
Fate/Apocrypha,2017,18+,6.6,47/100,0,0,0,1,TRUE,1886,6000000,500000,TRUE,TRUE,2017-07-02,4,tt6424454,tvSeries,47,15.607270193859,7.54274354536855
Stranger,2017,18+,8.6,66/100,0,0,0,1,TRUE,6134,40900000,1000000,TRUE,FALSE,2017-06-13,4,tt6461346,tvSeries,66,17.5266406454629,8.72176535714501
LEGO Friends: The Power of Friendship,2016,7+,6,36/100,0,0,0,1,TRUE,31,1600000,900000,TRUE,TRUE,2016-03-04,4,tt6464612,tvSeries,36,14.2855148122098,3.46573590279973
Somewhere Between,2017,16+,6.3,55/100,0,0,0,1,TRUE,5024,28600000,2600000,FALSE,FALSE,2018-06-29,2,tt6467294,tvSeries,55,17.1689173107551,8.52218073292728
Money Heist,2017,18+,8.3,90/100,0,0,0,1,TRUE,331604,447700000,28300000,TRUE,TRUE,2017-07-01,10,tt6468322,tvSeries,90,19.9196339254448,12.7116997805373
Champions,2018,16+,6.1,57/100,1,0,0,2,FALSE,3287,2000000,300000,FALSE,FALSE,2018-06-11,2,tt6470396,tvSeries,57,14.5086582385241,8.09803475617607
Good Girls,2018,16+,7.8,84/100,1,0,0,2,FALSE,37048,240500000,14200000,TRUE,TRUE,2018-07-03,8,tt6474378,tvSeries,84,19.2982306516681,10.5199966398067
Insatiable,2018,18+,6.5,67/100,0,0,0,1,TRUE,23649,74500000,4000000,TRUE,TRUE,2018-08-10,4,tt6487482,tvSeries,67,18.1263096967726,10.0711183939201
Eternal Love,2017,7+,8.3,54/100,0,0,0,1,TRUE,1868,21200000,300000,TRUE,FALSE,,2,tt6488862,tvSeries,54,16.8695117868121,7.53315880745556
Final Fantasy XIV: Dad of Light,2017,7+,7,51/100,0,0,0,1,TRUE,526,100000,,FALSE,FALSE,,1,tt6497076,tvMiniSeries,51,11.5129354649202,6.26720054854136
Valor,2017,16+,6,57/100,0,0,0,1,TRUE,2925,1800000,100000,FALSE,FALSE,,2,tt6503244,tvSeries,57,14.4032977784218,7.98139158158007
Castlevania,2017,18+,8.3,82/100,0,0,0,1,TRUE,48976,53500000,10000000,TRUE,TRUE,2017-07-07,8,tt6517102,tvSeries,82,17.7951922305578,10.7991060791407
Little Things,2016,18+,8.3,61/100,0,0,0,1,TRUE,4812,4300000,700000,TRUE,TRUE,2018-10-05,8,tt6522580,tvSeries,61,15.2741258132219,8.47907586930311
Big Mouth,2017,18+,7.9,81/100,0,0,0,1,TRUE,60228,193200000,24800000,TRUE,TRUE,2017-09-29,13,tt6524350,tvSeries,81,19.0792364849187,11.0059092428782
The Forest,2017,Unknown,7.2,58/100,0,0,0,1,TRUE,8677,22100000,2400000,TRUE,TRUE,2018-06-29,2,tt6560040,tvMiniSeries,58,16.9110882117369,9.0685463663583
VeggieTales in the City,2017,all,6,42/100,0,0,0,1,TRUE,88,10800000,500000,FALSE,FALSE,2017-02-24,4,tt6562134,tvSeries,42,16.195056784687,4.48863636973214
Booba,2014,all,7,49/100,0,1,0,2,FALSE,311,130000000,22200000,TRUE,TRUE,,6,tt6581428,tvSeries,49,18.6830450161122,5.74300318780948
Five Came Back,2017,16+,8.3,73/100,0,0,0,1,TRUE,4165,1300000,200000,TRUE,TRUE,2017-03-31,2,tt6587094,tvMiniSeries,73,14.0778755916622,8.33471162182092
Terrace House: Aloha State,2016,Unknown,7.5,49/100,0,0,0,1,TRUE,878,4600000,400000,TRUE,TRUE,2016-10-31,8,tt6588218,tvSeries,49,15.3415670788506,6.77878489768518
Buddy Thunderstruck,2017,7+,7.8,45/100,0,0,0,1,TRUE,456,900000,100000,TRUE,TRUE,2017-03-10,2,tt6591468,tvSeries,45,13.7101511534169,6.12468339089421
Hitler's Circle of Evil,2017,Unknown,8,58/100,0,0,0,1,TRUE,3447,12700000,700000,TRUE,TRUE,,2,tt6600720,tvMiniSeries,58,16.357112630169,8.14554963178358
Kingdom,2019,18+,8.4,82/100,1,0,0,2,FALSE,32544,31200000,3000000,TRUE,TRUE,2019-01-25,4,tt6611916,tvSeries,82,17.255928684831,10.3903790260065
Deadwind,2018,18+,7.2,61/100,0,0,0,1,TRUE,7059,33400000,1700000,TRUE,TRUE,2018-08-23,6,tt6616260,tvSeries,61,17.324066487887,8.86220033048729
Samantha!,2018,7+,6.7,44/100,0,0,0,1,TRUE,474,100000,,TRUE,TRUE,2018-07-06,1,tt6626676,tvSeries,44,11.5129354649202,6.16331480403464
The Rain,2018,18+,6.3,65/100,0,0,0,1,TRUE,32319,76600000,7900000,TRUE,TRUE,2018-05-04,6,tt6656238,tvSeries,65,18.1541076477657,10.383441512635
Million Yen Women,2017,Unknown,,14/100,0,0,0,1,TRUE,1587,1100000,100000,TRUE,TRUE,2017-04-06,2,tt6686450,tvMiniSeries,14,13.9108216468591,7.37023064180708
El Chapo,2017,18+,7.8,66/100,0,0,0,1,TRUE,15746,199200000,10900000,TRUE,TRUE,2017-06-16,6,tt6692188,tvSeries,66,19.1098199081349,9.66440514992041
The Miracle,2016,Unknown,6.5,38/100,0,0,0,1,TRUE,166,500000,,FALSE,FALSE,,1,tt6703344,tvSeries,38,13.1223653774023,5.11799381241676
Two Fathers,2013,Unknown,,18/100,0,0,0,1,TRUE,39,800000,,FALSE,FALSE,,1,tt6707142,tvSeries,18,13.5923682566493,3.68887945411394
Requiem,2018,18+,6.5,64/100,0,0,0,1,TRUE,5604,7200000,600000,TRUE,TRUE,2018-03-23,2,tt6712390,tvMiniSeries,64,15.7895917228752,8.63141433550626
Spy Kids: Mission Critical,2018,all,4.9,39/100,0,0,0,1,TRUE,278,12200000,1400000,TRUE,TRUE,2018-04-20,4,tt6714408,tvSeries,39,16.3169465916707,5.63121178182137
Collateral,2018,18+,6.8,68/100,0,0,0,1,TRUE,15178,14500000,1700000,TRUE,TRUE,2018-03-09,2,tt6729080,tvMiniSeries,68,16.4896592763563,9.62766817262686
Morocco: Love in Times of War,2017,Unknown,7.6,52/100,0,0,0,1,TRUE,2645,600000,,FALSE,FALSE,,1,tt6740146,tvSeries,52,13.3046866008636,7.8808043446749
The Haunting of Hill House,2018,18+,8.6,82/100,0,0,0,1,TRUE,191583,55200000,3400000,TRUE,TRUE,2018-10-12,2,tt6763664,tvMiniSeries,82,17.8264735293633,12.1630816337251
Inside the Criminal Mind,2018,18+,5.5,45/100,1,0,0,2,FALSE,858,3600000,500000,TRUE,TRUE,2018-08-31,2,tt6775794,tvSeries,45,15.0964446812041,6.75576892198426
Terrorism Close Calls,2018,Unknown,5.2,40/100,0,0,0,1,TRUE,569,7900000,300000,TRUE,TRUE,2018-10-26,2,tt6775816,tvSeries,40,15.8823734440195,6.3456363608286
The New Legends of Monkey,2018,7+,6.5,62/100,0,0,0,1,TRUE,3801,28500000,3200000,TRUE,TRUE,2018-04-27,4,tt6807662,tvSeries,62,17.1654146803266,8.24328252304838
Perfume,2018,18+,7.1,56/100,0,0,0,1,TRUE,7595,8400000,800000,TRUE,TRUE,2018-12-21,2,tt6811236,tvSeries,56,15.9437423828612,8.93537707193218
Jenni Rivera: Mariposa de Barrio,2017,Unknown,7.3,45/100,0,0,0,1,TRUE,201,8700000,,FALSE,FALSE,,1,tt6834120,tvSeries,45,15.9788336985673,5.30826769740121
Dogs of Berlin,2018,16+,7.6,59/100,0,0,0,1,TRUE,11107,9400000,500000,TRUE,TRUE,2018-12-07,2,tt6839788,tvSeries,59,16.0562203536232,9.31542084842669
Sparta,2018,18+,6.6,48/100,0,0,0,1,TRUE,241,100000,,FALSE,FALSE,,1,tt6840106,tvSeries,48,11.5129354649202,5.48893772615669
ReBoot: The Guardian Code,2018,7+,3.8,43/100,0,0,0,1,TRUE,1095,5800000,700000,TRUE,TRUE,2018-03-30,4,tt6849940,tvSeries,43,15.5733686479304,6.99942246750796
The King's Avatar,2017,7+,7.7,57/100,0,0,0,1,TRUE,899,8800000,100000,TRUE,TRUE,,2,tt6859260,tvSeries,57,15.9902623930848,6.80239476332431
All Hail King Julien: Exiled,2017,7+,7.5,45/100,0,0,0,1,TRUE,451,12000000,900000,TRUE,TRUE,2017-05-12,2,tt6865906,tvSeries,45,16.3004172910856,6.11368217983223
Jimmy: The True Story of a True Idiot,2018,all,6.8,31/100,0,0,0,1,TRUE,61,1200000,100000,TRUE,FALSE,2018-07-20,2,tt6866914,tvSeries,31,13.9978329480912,4.12713438504509
The Mechanism,2018,18+,8.4,74/100,0,0,0,1,TRUE,35654,7200000,500000,TRUE,TRUE,2018-03-23,4,tt6873658,tvSeries,74,15.7895917228752,10.4816446684624
American Vandal,2017,16+,8.2,78/100,0,0,0,1,TRUE,27590,3600000,300000,TRUE,TRUE,2017-09-15,4,tt6877772,tvSeries,78,15.0964446812041,10.2252449115708
Tidelands,2018,18+,7,66/100,0,0,0,1,TRUE,6988,18400000,1200000,TRUE,TRUE,2018-12-14,2,tt6898970,tvSeries,66,16.727861276927,8.85209276347713
Nightflyers,2018,18+,5.9,61/100,0,0,0,1,TRUE,12052,6200000,400000,TRUE,TRUE,2019-02-01,2,tt6903284,tvSeries,61,15.6400600113056,9.39706887058834
The Dark Crystal: Age of Resistance,2019,7+,8.4,77/100,0,0,0,1,TRUE,22156,5500000,300000,TRUE,TRUE,2019-08-30,2,tt6905542,tvSeries,77,15.5202588320209,10.0059087526353
Alexa & Katie,2018,all,7.5,62/100,0,0,0,1,TRUE,3459,106900000,11800000,TRUE,TRUE,2018-03-23,8,tt6916746,tvSeries,62,18.4874043853498,8.14902386805177
Free Rein,2017,all,7.3,53/100,0,0,0,1,TRUE,1736,76300000,8100000,TRUE,TRUE,2017-06-22,6,tt6928052,tvSeries,53,18.1501835093608,7.45991476624111
Miss in Kiss,2016,Unknown,7.6,45/100,0,0,0,1,TRUE,81,400000,,FALSE,FALSE,,1,tt6954524,tvSeries,45,12.899222326087,4.40671924726425
Larva,2011,all,7.2,39/100,0,0,0,1,TRUE,381,47500000,7200000,TRUE,TRUE,,6,tt6966158,tvSeries,39,17.6762402900575,5.94542060860658
My Runway,2016,7+,6.4,41/100,0,0,0,1,TRUE,211,700000,100000,TRUE,TRUE,,2,tt6968336,tvSeries,41,13.458837042596,5.35658627467201
Unauthorized Living,2018,18+,7.5,56/100,0,0,0,1,TRUE,3620,94500000,3000000,TRUE,TRUE,2019-02-08,4,tt6970700,tvSeries,56,18.364110403046,8.19450550976564
Cocaine Coast,2018,18+,7.9,61/100,0,0,0,1,TRUE,3313,3300000,200000,FALSE,FALSE,,2,tt6970710,tvMiniSeries,61,15.009433329467,8.10591119798651
Kantaro: The Sweet Tooth Salaryman,2017,7+,7.5,55/100,0,0,0,1,TRUE,696,200000,,TRUE,TRUE,2017-07-06,1,tt6983520,tvSeries,55,12.2060776455177,6.54678541076052
Nailed It!,2018,7+,7.4,69/100,0,0,0,1,TRUE,4024,26600000,4200000,TRUE,TRUE,2018-03-09,12,tt6987788,tvSeries,69,17.0964218113459,8.30028018985266
Strongest Deliveryman,2017,Unknown,7.3,44/100,0,0,0,1,TRUE,421,6700000,200000,FALSE,FALSE,,2,tt7022748,tvSeries,44,15.7176182336149,6.04500531403601
Life Plan A and B,2017,7+,7.6,38/100,0,0,0,1,TRUE,90,200000,,FALSE,FALSE,,1,tt7034962,tvMiniSeries,38,12.2060776455177,4.51085950651685
Carmen Sandiego,2019,7+,7.9,61/100,0,0,0,1,TRUE,4621,27700000,3800000,TRUE,TRUE,2019-01-18,8,tt7042146,tvSeries,61,17.1369430072587,8.43858279083433
Osmosis,2019,16+,5.9,60/100,0,0,0,1,TRUE,2677,2300000,200000,TRUE,TRUE,2019-03-29,2,tt7043380,tvSeries,60,14.6484201156819,7.89282552625112
The Rise of Phoenixes,2018,7+,8.6,56/100,0,0,0,1,TRUE,1280,9900000,100000,FALSE,FALSE,2018-09-14,2,tt7052634,tvSeries,56,16.1080454161149,7.15539630189673
The Toys That Made Us,2017,16+,8.1,70/100,0,0,0,1,TRUE,5010,4300000,500000,TRUE,TRUE,2017-12-22,6,tt7053920,tvSeries,70,15.2741258132219,8.51939077495972
Violet Evergarden,2018,16+,8.5,69/100,0,0,0,1,TRUE,14078,8100000,800000,TRUE,TRUE,2018-01-11,2,tt7078180,tvMiniSeries,69,15.9073747430995,9.55243960446253
Everything Sucks!,2018,16+,7.5,72/100,0,0,0,1,TRUE,15774,3300000,300000,TRUE,TRUE,2018-02-16,2,tt7078710,tvSeries,72,15.009433329467,9.66618168740941
Tales of the City,2019,16+,7.4,60/100,0,0,0,1,TRUE,6722,4300000,300000,TRUE,TRUE,2019-06-07,2,tt7087260,tvMiniSeries,60,15.2741258132219,8.81328976246904
Mr. Sunshine,2018,18+,8.8,67/100,0,0,0,1,TRUE,4918,59800000,800000,TRUE,TRUE,2018-07-07,2,tt7094780,tvSeries,67,17.9065162356433,8.50086053679534
Live Up To Your Name,2017,Unknown,7.9,48/100,0,0,0,1,TRUE,829,22100000,500000,TRUE,TRUE,,2,tt7094874,tvSeries,48,16.9110882117369,6.72142570079064
A Korean Odyssey,2017,Unknown,8.1,59/100,0,0,0,1,TRUE,3486,42700000,700000,TRUE,TRUE,2017-12-29,2,tt7099334,tvSeries,59,17.5697095016181,8.15679704667565
The Standups,2017,Unknown,6.7,55/100,0,0,0,1,TRUE,993,4200000,500000,TRUE,TRUE,2017-07-04,6,tt7107518,tvSeries,55,15.2505953213488,6.90173720665657
Derry Girls,2018,16+,8.4,81/100,0,0,0,1,TRUE,23427,36400000,7200000,TRUE,FALSE,2018-12-21,6,tt7120662,tvSeries,81,17.4100793600795,10.0616871672097
The Dream Job,2016,Unknown,6.1,31/100,0,0,0,1,TRUE,12,100000,,FALSE,FALSE,,1,tt7131688,tvSeries,31,11.5129354649202,2.56494935746154
Yours Fatefully,2012,Unknown,6.6,30/100,0,0,0,1,TRUE,10,200000,,FALSE,FALSE,,1,tt7131690,tvSeries,30,12.2060776455177,2.39789527279837
The Truth Seekers,2016,Unknown,7.1,33/100,0,0,0,1,TRUE,15,100000,,FALSE,FALSE,,1,tt7131694,tvSeries,33,11.5129354649202,2.77258872223978
Kakegurui,2017,16+,7.2,60/100,0,0,0,1,TRUE,5831,2500000,400000,TRUE,TRUE,,4,tt7131720,tvSeries,60,14.7318016898383,8.67111527368849
Elite,2018,18+,7.5,86/100,0,0,0,1,TRUE,53841,345300000,35800000,TRUE,TRUE,2018-10-05,13,tt7134908,tvSeries,86,19.6599241652563,10.8938091107312
When They See Us,2019,18+,8.9,86/100,0,0,0,1,TRUE,99840,18500000,2300000,TRUE,TRUE,2019-05-31,2,tt7137906,tvMiniSeries,86,16.7332813441026,11.5113341995787
The Bureau of Magical Things,2018,7+,6.7,65/100,0,0,0,1,TRUE,1001,55900000,3800000,TRUE,FALSE,,4,tt7153034,tvSeries,65,17.8390749560144,6.90975328164481
Fugitiva,2018,18+,5.7,39/100,0,0,0,1,TRUE,566,17700000,900000,TRUE,TRUE,2018-11-23,2,tt7158972,tvSeries,39,16.6890752540412,6.34035930372775
Yummy Mummies,2017,7+,4.1,40/100,0,0,0,1,TRUE,605,400000,,TRUE,FALSE,2019-01-18,2,tt7172230,tvSeries,40,12.899222326087,6.40687998606931
The Good Cop,2018,16+,7.1,58/100,0,0,0,1,TRUE,5071,16000000,700000,TRUE,TRUE,2018-09-21,2,tt7183074,tvSeries,58,16.5880993427041,8.53149049611706
Ask the Doctor,2017,Unknown,6.6,39/100,0,0,0,1,TRUE,240,1200000,100000,FALSE,FALSE,2018-10-18,2,tt7188736,tvSeries,39,13.9978329480912,5.48479693349066
Luo Bao Bei,2018,all,7.6,34/100,0,0,0,1,TRUE,25,2900000,100000,FALSE,FALSE,,2,tt7192414,tvSeries,34,14.8802216397842,3.25809653802148
Suburra: Blood on Rome,2017,18+,7.9,62/100,0,0,0,1,TRUE,12673,33500000,2900000,TRUE,TRUE,2017-10-06,6,tt7197684,tvSeries,62,17.327056026646,9.44730792988346
A Little Help with Carol Burnett,2018,Unknown,6.2,43/100,0,0,0,1,TRUE,211,500000,,TRUE,TRUE,2018-05-04,1,tt7204366,tvSeries,43,13.1223653774023,5.35658627467201
Lost Song,2018,16+,7.2,45/100,0,0,0,1,TRUE,318,1200000,100000,TRUE,FALSE,2018-03-31,2,tt7211600,tvSeries,45,13.9978329480912,5.76519110278484
Robot Trains,2017,all,6.2,40/100,0,1,0,2,FALSE,64,6400000,,FALSE,FALSE,,2,tt7216288,tvSeries,40,15.6718087045799,4.17438726989564
AMO,2018,18+,6.5,47/100,0,0,0,1,TRUE,375,700000,100000,TRUE,TRUE,2018-04-09,2,tt7218736,tvMiniSeries,47,13.458837042596,5.9295891433899
Cobra Kai,2018,16+,8.6,89/100,0,0,0,1,TRUE,119657,337700000,29200000,TRUE,TRUE,2020-08-28,10,tt7221388,tvSeries,89,19.637668488317,11.6923929527813
Zumbo's Just Desserts,2016,7+,6.9,52/100,0,0,0,1,TRUE,1904,7000000,300000,FALSE,FALSE,2020-01-10,2,tt7239256,tvSeries,52,15.7614208498767,7.5522372875608
The Kominsky Method,2018,18+,8.2,82/100,0,0,0,1,TRUE,30079,15600000,2400000,TRUE,TRUE,2018-11-16,6,tt7255502,tvSeries,82,16.5627815363223,10.3116157780638
Queer Eye,2018,16+,8.5,78/100,0,0,0,1,TRUE,15831,80100000,2600000,TRUE,TRUE,2018-02-07,14,tt7259746,tvSeries,78,18.198786424523,9.6697884872824
Undercover,2019,18+,7.8,64/100,0,1,0,2,FALSE,12255,60800000,4900000,TRUE,TRUE,2019-05-03,6,tt7263154,tvSeries,64,17.9231003633838,9.41377089198037
Sunny Bunnies,2015,all,6.8,42/100,0,0,0,1,TRUE,68,18900000,5400000,TRUE,TRUE,,4,tt7264084,tvSeries,42,16.7546725329399,4.23410650459726
Because This Is My First Life,2017,16+,8.1,55/100,0,0,0,1,TRUE,3009,34400000,1000000,TRUE,TRUE,,2,tt7278588,tvSeries,55,17.3535671514134,8.00969535774292
Fire Chasers,2017,Unknown,6.6,37/100,0,0,0,1,TRUE,324,900000,100000,TRUE,TRUE,2017-09-08,2,tt7293754,tvMiniSeries,37,13.7101511534169,5.78382518232974
Black,2017,16+,8,63/100,0,0,0,1,TRUE,2997,1200000,,FALSE,FALSE,2017-10-25,1,tt7298976,tvSeries,63,13.9978329480912,8.00570067866254
Chosen,2018,Unknown,5.5,39/100,0,1,0,2,FALSE,114,4200000,300000,TRUE,TRUE,2022-01-27,2,tt7317178,tvSeries,39,15.2505953213488,4.74493212836325
The Letdown,2017,Unknown,7.5,63/100,0,0,0,1,TRUE,2837,5300000,700000,TRUE,TRUE,2018-04-21,4,tt7320300,tvSeries,63,15.4832175672016,7.95085485771999
The Eddy,2020,18+,7.2,60/100,0,0,0,1,TRUE,2570,200000,,TRUE,TRUE,2020-05-08,1,tt7322210,tvMiniSeries,60,12.2060776455177,7.85205020726589
YOU,2018,18+,7.7,85/100,0,0,0,1,TRUE,153777,868100000,12700000,TRUE,TRUE,2018-12-26,8,tt7335184,tvSeries,85,20.581817474514,11.9432652829092
Revolutionary Love,2017,7+,7.1,42/100,0,0,0,1,TRUE,508,7800000,,TRUE,TRUE,,1,tt7340800,tvSeries,42,15.8696344198649,6.23244801655052
Neo Yokio,2017,18+,5.9,52/100,0,0,0,1,TRUE,3115,100000,,TRUE,TRUE,2017-09-22,1,tt7343832,tvMiniSeries,52,11.5129354649202,8.04430540699064
The Confession Tapes,2017,16+,7.5,65/100,0,0,0,1,TRUE,4949,7100000,600000,TRUE,TRUE,2017-09-08,4,tt7349602,tvSeries,65,15.7756054828566,8.50714285556274
Black Crows,2018,18+,5.6,40/100,0,0,0,1,TRUE,229,800000,,TRUE,TRUE,,1,tt7356518,tvSeries,40,13.5923682566493,5.4380793089232
1983,2018,18+,6.8,67/100,0,0,0,1,TRUE,3809,3100000,200000,TRUE,TRUE,2018-11-30,2,tt7371666,tvSeries,67,14.946912992036,8.24538446812075
Pine Gap,2018,16+,7.2,62/100,0,0,0,1,TRUE,4012,15600000,900000,FALSE,FALSE,2018-12-07,2,tt7371868,tvMiniSeries,62,16.5627815363223,8.29729437026692
Traitors,2019,18+,6.6,61/100,0,0,0,1,TRUE,2446,4800000,500000,TRUE,TRUE,2019-03-29,2,tt7371896,tvSeries,61,15.3841266842114,7.80261806344267
All American,2018,16+,7.7,79/100,0,0,0,1,TRUE,6863,224500000,5500000,FALSE,FALSE,,10,tt7414406,tvSeries,79,19.2293862696009,8.8340456411678
Diablero,2018,16+,6.7,53/100,0,0,0,1,TRUE,2276,8200000,700000,TRUE,TRUE,2018-12-21,4,tt7414954,tvSeries,53,15.9196448341857,7.73061406606374
Ratched,2020,18+,7.3,72/100,0,0,0,1,TRUE,43389,21500000,1600000,TRUE,TRUE,2020-09-18,2,tt7423538,tvSeries,72,16.8835635396095,10.6779842787924
My Dead Ex,2018,Unknown,7.2,47/100,0,0,0,1,TRUE,347,200000,,FALSE,FALSE,,1,tt7428106,tvSeries,47,12.2060776455177,5.85220247977447
Medal of Honor,2018,16+,8.4,55/100,0,1,0,2,FALSE,1473,3700000,300000,TRUE,TRUE,2018-11-09,2,tt7440274,tvSeries,55,15.1238436478847,7.29573507274928
Jack Whitehall: Travels with My Father,2017,18+,7.7,57/100,0,0,0,1,TRUE,4159,8300000,1500000,TRUE,TRUE,2017-09-22,10,tt7453996,tvSeries,57,15.9317661932487,8.33327035325531
Children of the Whales,2017,16+,7.1,52/100,0,0,0,1,TRUE,1367,1700000,100000,TRUE,TRUE,2017-10-07,2,tt7484994,tvMiniSeries,52,14.3461393972616,7.2211050981825
The Who Was? Show,2018,Unknown,6.8,42/100,0,0,0,1,TRUE,547,6900000,600000,TRUE,TRUE,2018-05-11,2,tt7488702,tvSeries,42,15.747032114495,6.30627528694802
Welcome to the Family,2018,16+,6.7,41/100,0,0,0,1,TRUE,378,4700000,300000,TRUE,TRUE,2018-07-27,2,tt7490342,tvSeries,41,15.3630732794462,5.93753620508243
Kibaoh Klashers,2017,7+,6.3,27/100,0,0,0,1,TRUE,13,3800000,300000,TRUE,TRUE,,4,tt7492122,tvSeries,27,15.1505118878545,2.63905732961526
Bodyguard,2018,18+,8.1,83/100,0,0,0,1,TRUE,100802,92100000,6600000,TRUE,TRUE,2018-10-24,2,tt7493974,tvMiniSeries,83,18.3383855120833,11.5209233960813
Ainori Love Wagon: Asian Journey,2017,Unknown,6.9,40/100,0,0,0,1,TRUE,236,3600000,200000,TRUE,FALSE,2017-10-26,4,tt7510930,tvSeries,40,15.0964446812041,5.46806014113513
Ultraviolet,2017,18+,7,55/100,1,0,0,2,FALSE,1408,500000,,TRUE,TRUE,2019-12-19,1,tt7514746,tvSeries,55,13.1223653774023,7.25063551189868
The Big Family Cooking Showdown,2017,7+,7,45/100,0,0,0,1,TRUE,578,8500000,300000,TRUE,TRUE,2017-11-03,4,tt7518558,tvSeries,45,15.9555768391076,6.361302477573
Russian Doll,2019,18+,7.9,82/100,0,0,0,1,TRUE,70851,14100000,1500000,TRUE,TRUE,2019-02-01,4,tt7520794,tvSeries,82,16.4616854262704,11.1683484733725
Trolls: The Beat Goes On!,2018,all,5.9,48/100,0,0,0,1,TRUE,698,63000000,11800000,TRUE,TRUE,2018-01-19,16,tt7539608,tvSeries,48,17.9586453002288,6.54965074223381
Chilling Adventures of Sabrina,2018,16+,7.5,80/100,0,0,0,1,TRUE,81283,123600000,7000000,TRUE,TRUE,2018-10-26,8,tt7569592,tvSeries,80,18.6325611110785,11.3057044741998
Creeped Out,2017,7+,6.6,53/100,0,0,0,1,TRUE,1507,23600000,2400000,TRUE,TRUE,2018-10-04,4,tt7573024,tvSeries,53,16.9767573123687,7.3185395485679
"Roswell, New Mexico",2019,16+,6.2,70/100,0,0,0,1,TRUE,9419,24100000,1400000,FALSE,FALSE,,8,tt7588054,tvSeries,70,16.9977224399547,9.15059036757041
Trump: An American Dream,2017,Unknown,7.2,51/100,0,0,0,1,TRUE,3742,5700000,800000,TRUE,TRUE,2018-03-30,2,tt7596008,tvMiniSeries,51,15.5559769082434,8.22764270790443
The Twelve,2019,16+,7.5,57/100,0,0,0,1,TRUE,4239,9100000,500000,FALSE,FALSE,2020-04-17,2,tt7605396,tvSeries,57,16.0237850813772,8.352318548226
Wanderlust,2018,16+,7.1,60/100,0,0,0,1,TRUE,4713,6500000,700000,TRUE,TRUE,2018-10-19,2,tt7608238,tvSeries,60,15.687312888712,8.45829208349608
The Final Table,2018,all,7.7,59/100,0,0,0,1,TRUE,3485,13600000,700000,TRUE,TRUE,2018-11-20,2,tt7619858,tvSeries,59,16.4255804242357,8.15651022607997
Prison Playbook,2017,Unknown,8.4,57/100,0,0,0,1,TRUE,1996,28200000,500000,TRUE,TRUE,2017-12-01,2,tt7622902,tvSeries,57,17.1548325713693,7.59940133341582
Man Like Mobeen,2017,18+,8,53/100,0,0,0,1,TRUE,1885,2400000,600000,FALSE,FALSE,,6,tt7639280,tvSeries,53,14.6909797119848,7.5422134631934
